"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"32896","doc4349","ceo adamond engineering co ltd engineer quantity surveyor entrepreneur motivational speaker die hard manchester united fanuf","engineer","NOUN","Profession",490,NA,"FOX"
"32898","doc4349","ceo adamond engineering co ltd engineer quantity surveyor entrepreneur motivational speaker die hard manchester united fanuf","surveyor","NOUN","Profession",490,NA,"FOX"
"32899","doc4349","ceo adamond engineering co ltd engineer quantity surveyor entrepreneur motivational speaker die hard manchester united fanuf","entrepreneur","NOUN","Profession",490,NA,"FOX"
"32907","doc435","sports","sports","NOUN","Hobbies",541,NA,"FOX"
"32920","doc4351","web producer orlandosentinel formerly nsmtoday orlandoweekly ucf jou grad uufef","web","NOUN","Profession",395,NA,"FOX"
"32921","doc4351","web producer orlandosentinel formerly nsmtoday orlandoweekly ucf jou grad uufef","producer","NOUN","Profession",395,NA,"FOX"
"32940","doc4353","world news history football soccer champions league canada news premier league politics science music mls technology","football","NOUN","Hobbies",535,NA,"FOX"
"32941","doc4353","world news history football soccer champions league canada news premier league politics science music mls technology","soccer","NOUN","Hobbies",535,NA,"FOX"
"32948","doc4353","world news history football soccer champions league canada news premier league politics science music mls technology","politics","NOUN","Hobbies",535,NA,"FOX"
"32950","doc4353","world news history football soccer champions league canada news premier league politics science music mls technology","music","NOUN","Hobbies",535,NA,"FOX"
"32952","doc4353","world news history football soccer champions league canada news premier league politics science music mls technology","technology","NOUN","Profession",535,NA,"FOX"
"32957","doc4355","pepsico talent acquisition","pepsico","X","Organization",507,NA,"FOX"
"32993","doc4359","get bored get twitter laugh left hollywood athletes try talk politics maga","twitter","NOUN","Organization",1125,NA,"FOX"
"33000","doc4359","get bored get twitter laugh left hollywood athletes try talk politics maga","politics","NOUN","Hobbies",1125,NA,"FOX"
"33010","doc436","founded point capital markets one world<U+393C><U+3E32>s leading financial markets analytics information research consultancies","financial","ADJ","Profession",3186,NA,"FOX"
"33013","doc436","founded point capital markets one world<U+393C><U+3E32>s leading financial markets analytics information research consultancies","information","NOUN","Profession",3186,NA,"FOX"
"33014","doc436","founded point capital markets one world<U+393C><U+3E32>s leading financial markets analytics information research consultancies","research","NOUN","Profession",3186,NA,"FOX"
"33036","doc4364","artist uffufec versatile ufaufbcufbufa whatsapp ufuf","artist","VERB","Profession",473,NA,"FOX"
"33038","doc4364","artist uffufec versatile ufaufbcufbufa whatsapp ufuf","versatile","X","Personality",473,NA,"FOX"
"33042","doc4365","happy pill ufa","happy","ADJ","Personality",422,NA,"FOX"
"33053","doc4367","k makerspace teacher ogden es huge advocate student voice choice makered podcastedu ufatweets ownufacohost brave educator podcast","teacher","NOUN","Profession",775,NA,"FOX"
"33057","doc4367","k makerspace teacher ogden es huge advocate student voice choice makered podcastedu ufatweets ownufacohost brave educator podcast","advocate","ADJ","Profession",775,NA,"FOX"
"33058","doc4367","k makerspace teacher ogden es huge advocate student voice choice makered podcastedu ufatweets ownufacohost brave educator podcast","student","NOUN","Profession",775,NA,"FOX"
"33065","doc4367","k makerspace teacher ogden es huge advocate student voice choice makered podcastedu ufatweets ownufacohost brave educator podcast","brave","ADJ","Personality",775,NA,"FOX"
"33078","doc4369","mathphysicsaphile father web developer around swell guy","web","NOUN","Profession",1110,NA,"FOX"
"33079","doc4369","mathphysicsaphile father web developer around swell guy","developer","NOUN","Profession",1110,NA,"FOX"
"33101","doc4370","army veteran maga","army","NOUN","Profession",327,NA,"FOX"
"33105","doc4371","hr manager ssc supporting ap home depot associates love <U+393C><U+3E32>s work","manager","NOUN","Profession",453,NA,"FOX"
"33119","doc4372","condo condoking mississauga realestate broker buying selling mississaugacondo condos squareonecondo call httpstcodledpe","broker","NOUN","Profession",614,NA,"FOX"
"33128","doc4373","stanford university univ texas school law catholic conservative latina bay area ca uufef austin tx maga","university","NOUN","Profession",989,NA,"FOX"
"33131","doc4373","stanford university univ texas school law catholic conservative latina bay area ca uufef austin tx maga","school","NOUN","Profession",989,NA,"FOX"
"33133","doc4373","stanford university univ texas school law catholic conservative latina bay area ca uufef austin tx maga","catholic","ADJ","Religion",989,NA,"FOX"
"33138","doc4373","stanford university univ texas school law catholic conservative latina bay area ca uufef austin tx maga","ca","NOUN","Organization",989,NA,"FOX"
"33151","doc4375","area<U+393C><U+3E32>s leader local sports","local","ADJ","Profession",313,NA,"FOX"
"33152","doc4375","area<U+393C><U+3E32>s leader local sports","sports","NOUN","Hobbies",313,NA,"FOX"
"33173","doc438","sports current events enthusiast statistician father armyvet skiumah lualumni","sports","NOUN","Hobbies",293,NA,"FOX"
"33177","doc438","sports current events enthusiast statistician father armyvet skiumah lualumni","statistician","ADJ","Profession",293,NA,"FOX"
"33185","doc4380","name thomas us army vet mmj advocate patient nascarheatracer tt vwatlv","army","NOUN","Profession",1153,NA,"FOX"
"33188","doc4380","name thomas us army vet mmj advocate patient nascarheatracer tt vwatlv","advocate","ADJ","Profession",1153,NA,"FOX"
"33189","doc4380","name thomas us army vet mmj advocate patient nascarheatracer tt vwatlv","patient","ADJ","Personality",1153,NA,"FOX"
"33193","doc4381","product grace god lover cool always love make people happy ufuffootball lover manchesterisred manchester united fan geologist","product","NOUN","Profession",470,NA,"FOX"
"33202","doc4381","product grace god lover cool always love make people happy ufuffootball lover manchesterisred manchester united fan geologist","happy","ADJ","Personality",470,NA,"FOX"
"33209","doc4381","product grace god lover cool always love make people happy ufuffootball lover manchesterisred manchester united fan geologist","geologist","NOUN","Profession",470,NA,"FOX"
"33210","doc4382","humble like snake ufd dnt take humbleness granted luv musicmovies luv crazy boys blogger musicalmindteam iamboikelvis uffufec uf hypeboyblog","humble","NOUN","Personality",3755,"Nigeria","FOX"
"33221","doc4382","humble like snake ufd dnt take humbleness granted luv musicmovies luv crazy boys blogger musicalmindteam iamboikelvis uffufec uf hypeboyblog","crazy","ADJ","Personality",3755,"Nigeria","FOX"
"33238","doc4383","life two choices fire fire nfl nba america beer sports winning closer","sports","NOUN","Hobbies",459,NA,"FOX"
"33258","doc4388","ca espn detroit bad boy","ca","AUX","Organization",354,NA,"FOX"
"33275","doc439","retired fire guy husband father grandfather enjoys mountains fishing","fishing","NOUN","Hobbies",670,NA,"FOX"
"33290","doc4390","dmv born raised raw talent thehoodlums real ep dropping month remember faces booking htayloryahoocom designer designer designerucufef","designer","NOUN","Profession",913,NA,"FOX"
"33291","doc4390","dmv born raised raw talent thehoodlums real ep dropping month remember faces booking htayloryahoocom designer designer designerucufef","designer","NOUN","Profession",913,NA,"FOX"
"33304","doc4392","real estate natural fit given dedication helping clients make smart real estate decisions happy client<U+393C><U+3E32>s top priority","smart","ADJ","Personality",266,NA,"FOX"
"33308","doc4392","real estate natural fit given dedication helping clients make smart real estate decisions happy client<U+393C><U+3E32>s top priority","happy","ADJ","Personality",266,NA,"FOX"
"33316","doc4393","cant believe truly intelligent people can asleep aa navydaduffauffgeneralflynnubububrdaccount","intelligent","ADJ","Personality",544,NA,"FOX"
"33343","doc4398","music","music","NOUN","Hobbies",485,NA,"FOX"
"33355","doc44","animalrescue hcwslv zookeeper instagram follow squirrelwhirl facebook roosyougmailcom","facebook","X","Organization",493,"Etats-Unis","FOX"
"33365","doc4401","energy reporter houstonchron former sabizjournal kgbt aldiadallas brownsvillenews journalist photographer explorer cowboys longhorns spurs","energy","NOUN","Profession",3153,NA,"FOX"
"33366","doc4401","energy reporter houstonchron former sabizjournal kgbt aldiadallas brownsvillenews journalist photographer explorer cowboys longhorns spurs","reporter","NOUN","Profession",3153,NA,"FOX"
"33373","doc4401","energy reporter houstonchron former sabizjournal kgbt aldiadallas brownsvillenews journalist photographer explorer cowboys longhorns spurs","journalist","NOUN","Profession",3153,NA,"FOX"
"33374","doc4401","energy reporter houstonchron former sabizjournal kgbt aldiadallas brownsvillenews journalist photographer explorer cowboys longhorns spurs","photographer","NOUN","Profession",3153,NA,"FOX"
"33381","doc4402","private personal account one soulless ginger just wants see world sun burn","account","NOUN","Profession",359,NA,"FOX"
"33401","doc4405","jarecrow media design","media","NOUN","Profession",1949,NA,"FOX"
"33402","doc4405","jarecrow media design","design","NOUN","Profession",1949,NA,"FOX"
"33424","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","political","ADJ","Profession",629,NA,"FOX"
"33425","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","analyst","NOUN","Profession",629,NA,"FOX"
"33426","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","social","ADJ","Profession",629,NA,"FOX"
"33427","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","media","NOUN","Profession",629,NA,"FOX"
"33429","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","media","NOUN","Profession",629,NA,"FOX"
"33434","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","advocate","ADJ","Profession",629,NA,"FOX"
"33435","doc4408","pr political analyst social media influencer media aide christocentric motivational speaker advocate good governance youth leader","good","ADJ","Personality",629,NA,"FOX"
"33440","doc4409","gchs baseball","baseball","NOUN","Hobbies",274,NA,"FOX"
"33446","doc441","smile uf <U+393C><U+3E32>s contagious spread happy smile","happy","ADJ","Personality",986,NA,"FOX"
"33448","doc4410","angry oppressed people like hungry lions","angry","ADJ","Personality",550,NA,"FOX"
"33455","doc4411","head volleyball coach cedar park","volleyball","NOUN","Hobbies",335,NA,"FOX"
"33456","doc4411","head volleyball coach cedar park","coach","NOUN","Profession",335,NA,"FOX"
"33467","doc4415","public government services ceo raichallinnear power house beauty connections live experience explore opportunities","government","NOUN","Profession",824,NA,"FOX"
"33476","doc4415","public government services ceo raichallinnear power house beauty connections live experience explore opportunities","experience","NOUN","Profession",824,NA,"FOX"
"33483","doc4416","trump supporter seeker truth singer musician street performer","singer","ADV","Profession",2000,NA,"FOX"
"33484","doc4416","trump supporter seeker truth singer musician street performer","musician","ADJ","Profession",2000,NA,"FOX"
